,Start,End,Protein_ID,Gene,Product,Strand
2254,2366708,2368337,['WP_000857238.1'],['glpA'],['anaerobic glycerol-3-phosphate dehydrogenase subunit A'],1
2255,2368326,2369586,['WP_001209945.1'],['glpB'],['glycerol-3-phosphate dehydrogenase subunit GlpB'],1
2256,2369582,2370773,['WP_001000377.1'],['glpC'],['anaerobic glycerol-3-phosphate dehydrogenase subunit C'],1
2257,2370965,2371925,['WP_000140577.1'],,['ISNCY family transposase'],1
2258,2371925,2372135,,,['hypothetical protein'],1
2259,2372175,2372979,['WP_000992976.1'],['yfaU'],['2-keto-3-deoxy-L-rhamnonate aldolase'],-1
2260,2372996,2374286,['WP_001297939.1'],,['MFS transporter'],-1
2261,2374342,2375548,['WP_001297916.1'],['rhmD'],['L-rhamnonate dehydratase'],-1
2262,2375562,2376345,['WP_000894191.1'],,['IclR family transcriptional regulator'],-1
2263,2376564,2377767,['WP_000921607.1'],,['nicotinamide mononucleotide deamidase-related protein YfaY'],-1
2264,2377866,2378409,['WP_001296251.1'],,['membrane protein'],-1
2265,2378687,2379113,['WP_001249884.1'],['nudI'],['nucleoside triphosphatase NudI'],1
2266,2379151,2379754,['WP_000879110.1'],,['histidine phosphatase family protein'],-1
2267,2380061,2381201,['WP_000012637.1'],['arnB'],['UDP-4-amino-4-deoxy-L-arabinose aminotransferase'],1
2268,2381204,2382173,['WP_000461633.1'],['arnC'],['undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase'],1
2269,2382172,2384155,['WP_000860307.1'],['arnA'],['bifunctional UDP-4-amino-4-deoxy-L-arabinose formyltransferase/UDP-glucuronic acid oxidase ArnA'],1
2270,2384151,2385042,['WP_000169712.1'],,['4-deoxy-4-formamido-L-arabinose- phosphoundecaprenol deformylase'],1
2271,2385041,2386694,['WP_000844071.1'],['arnT'],['lipid IV(A) 4-amino-4-deoxy-L-arabinosyltransferase'],1
2272,2386690,2387026,['WP_000638018.1'],['arnE'],['4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE'],1
2273,2387025,2387412,['WP_000523864.1'],['arnF'],['4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF'],1
2274,2387405,2387672,['WP_001297897.1'],['pmrD'],['signal transduction protein PmrD'],-1
2275,2387781,2389137,['WP_000577597.1'],['menE'],['o-succinylbenzoate--CoA ligase'],-1
2276,2389133,2390096,['WP_001255591.1'],['menC'],['o-succinylbenzoate synthase'],-1
2277,2390095,2390953,['WP_000639996.1'],['menB'],"['1,4-dihydroxy-2-naphthoyl-CoA synthase']",-1
2278,2390967,2391726,['WP_000600524.1'],['menH'],"['2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase']",-1
2279,2391722,2393393,['WP_000116370.1'],['menD'],['2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylic-acid synthase'],-1
2280,2393481,2394777,['WP_001191428.1'],['menF'],['isochorismate synthase MenF'],-1
2281,2394855,2395161,['WP_000070621.1'],['elaB'],['stress response protein ElaB'],-1
2282,2395215,2395677,['WP_000568142.1'],,['GNAT family N-acetyltransferase'],-1
2283,2395741,2396659,['WP_000420116.1'],['rbn'],['ribonuclease BN'],1
2284,2396846,2396963,,,['deubiquitinase'],1
2285,2397023,2397986,['WP_015912534.1'],,['M28 family peptidase'],1
2286,2398088,2398592,['WP_000525374.1'],,['YfbM family protein'],1
2287,2398658,2400116,['WP_000156701.1'],['nuoN'],['NADH-quinone oxidoreductase subunit NuoN'],-1
2288,2400122,2401652,['WP_000926460.1'],['nuoM'],['NADH-quinone oxidoreductase subunit M'],-1
2289,2401815,2403657,['WP_001056611.1'],['nuoL'],['NADH-quinone oxidoreductase subunit L'],-1
2290,2403653,2403956,['WP_000612644.1'],['nuoK'],['NADH-quinone oxidoreductase subunit NuoK'],-1
2291,2403952,2404507,['WP_000393511.1'],['nuoJ'],['NADH-quinone oxidoreductase subunit J'],-1
2292,2404518,2405061,['WP_000172749.1'],['nuoI'],['NADH-quinone oxidoreductase subunit NuoI'],-1
2293,2405075,2406053,['WP_000118512.1'],['nuoH'],['NADH-quinone oxidoreductase subunit NuoH'],-1
2294,2406049,2408776,['WP_014640181.1'],['nuoG'],['NADH-quinone oxidoreductase subunit NuoG'],-1
2295,2408828,2410166,['WP_000789507.1'],['nuoF'],['NADH-quinone oxidoreductase subunit NuoF'],-1
2296,2410162,2410663,['WP_000545042.1'],['nuoE'],['NADH-quinone oxidoreductase subunit NuoE'],-1
2297,2410665,2412468,['WP_000247881.1'],['nuoC'],['NADH-quinone oxidoreductase subunit C/D'],-1
2298,2412561,2413224,['WP_000386733.1'],['nuoB'],['NADH-quinone oxidoreductase subunit NuoB'],-1
2299,2413239,2413683,['WP_000062997.1'],['nuoA'],['NADH-quinone oxidoreductase subunit NuoA'],-1
2300,2414312,2415251,['WP_000622290.1'],['lrhA'],['transcriptional regulator LrhA'],-1
2301,2416170,2417388,['WP_000074527.1'],['alaA'],['alanine transaminase AlaA'],1
2302,2417471,2418071,['WP_000813854.1'],['yfbR'],"[""5'-deoxynucleotidase""]",1
2303,2418129,2419962,['WP_001012899.1'],,['SLC13 family permease'],-1
2304,2420048,2420699,['WP_001203415.1'],['hxpA'],['hexitol phosphatase HxpA'],-1
2305,2420709,2421204,['WP_000426124.1'],,['YfbU family protein'],-1
2306,2421286,2421742,['WP_000106621.1'],,['DUF412 domain-containing protein'],-1
2307,2422079,2423282,['WP_000095707.1'],['ackA'],['acetate kinase'],1
2308,2423356,2425501,['WP_000086709.1'],['pta'],['phosphate acetyltransferase'],1
2309,2425690,2427211,['WP_001274489.1'],['yfcC'],['putative basic amino acid antiporter YfcC'],1
2310,2427244,2427787,['WP_000437935.1'],['yfcD'],['NUDIX hydrolase YfcD'],-1
2311,2427844,2428396,['WP_001314009.1'],['yfcE'],['phosphodiesterase'],-1
2312,2428451,2429096,['WP_000047367.1'],['yfcF'],['glutathione transferase'],-1
2313,2429231,2429879,['WP_000566502.1'],['yfcG'],['GSH-dependent disulfide bond oxidoreductase'],1
2314,2429935,2430298,['WP_000068457.1'],['folX'],"[""dihydroneopterin triphosphate 2'-epimerase""]",1
2315,2430318,2431212,['WP_001028306.1'],,['TIGR01777 family oxidoreductase'],1
2316,2431259,2432150,['WP_000156131.1'],['rpnB'],['recombination-promoting nuclease RpnB'],-1
2317,2432345,2433119,['WP_001293612.1'],['hisP'],['histidine ABC transporter ATP-binding protein HisP'],-1
2318,2433126,2433843,['WP_000569958.1'],,['ABC transporter permease'],-1
2319,2433839,2434526,['WP_000965518.1'],['hisQ'],['histidine ABC transporter permease HisQ'],-1
2320,2434615,2435398,['WP_000737618.1'],['hisJ'],['histidine ABC transporter substrate-binding protein HisJ'],-1
2321,2435618,2436401,['WP_000748259.1'],['argT'],['lysine/arginine/ornithine ABC transporter substrate-binding protein ArgT'],-1
2322,2436666,2437236,['WP_000825701.1'],['ubiX'],['flavin prenyltransferase UbiX'],-1
2323,2437330,2438848,['WP_000334221.1'],['purF'],['amidophosphoribosyltransferase'],-1
2324,2438884,2439373,['WP_000262113.1'],['cvpA'],['colicin V production protein'],-1
2325,2439904,2440567,['WP_000146989.1'],['dedD'],['cell division protein DedD'],-1
2326,2440556,2441825,['WP_000584549.1'],['folC'],['bifunctional tetrahydrofolate synthase/dihydrofolate synthase'],-1
2327,2441894,2442809,['WP_000118404.1'],['accD'],"['acetyl-CoA carboxylase, carboxyltransferase subunit beta']",-1
2328,2442964,2443624,['WP_000364337.1'],,['DedA family protein'],-1
2329,2443706,2444519,['WP_001283590.1'],['truA'],['tRNA pseudouridine(38-40) synthase TruA'],-1
2330,2444518,2445532,['WP_001289179.1'],,['aspartate-semialdehyde dehydrogenase'],-1
2331,2445597,2446734,['WP_000699136.1'],['pdxB'],['4-phosphoerythronate dehydrogenase PdxB'],-1
2332,2446832,2447828,['WP_000615810.1'],['flk'],['flagella biosynthesis regulator Flk'],1
2333,2447824,2449003,['WP_000127769.1'],,['MFS transporter'],-1
2334,2449267,2450488,['WP_000817178.1'],['fabB'],['beta-ketoacyl-ACP synthase I'],-1
2335,2450646,2452653,['WP_000683540.1'],['mnmC'],['bifunctional tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmD/FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC'],1
2336,2452773,2453052,['WP_000559761.1'],,['YfcL family protein'],-1
2337,2453085,2453634,['WP_001089238.1'],['epmC'],['elongation factor P hydroxylase'],-1
2338,2453633,2454443,['WP_000447366.1'],,['TSUP family transporter'],-1
2339,2454442,2455267,['WP_001043802.1'],['mepA'],['penicillin-insensitive murein endopeptidase'],-1
2340,2455270,2456356,['WP_001297933.1'],['aroC'],['chorismate synthase'],-1
2341,2456390,2457323,['WP_014640182.1'],['prmB'],['50S ribosomal protein L3 N(5)-glutamine methyltransferase'],-1
2342,2457488,2458040,['WP_000730805.1'],['smrB'],['endonuclease SmrB'],1
2343,2458359,2459217,['WP_000753501.1'],,['DUF2544 domain-containing protein'],-1
2344,2459218,2459746,['WP_001050118.1'],,['fimbrial protein'],-1
2345,2459742,2460222,['WP_000824841.1'],,['fimbrial protein'],-1
2346,2460218,2460722,['WP_000642898.1'],,['fimbrial protein'],-1
2347,2460738,2461491,['WP_000120668.1'],,['fimbria/pilus periplasmic chaperone'],-1
2348,2461510,2464159,['WP_014640183.1'],,['fimbrial biogenesis outer membrane usher protein'],-1
2349,2464239,2464806,['WP_000032640.1'],,['fimbrial protein'],-1
2350,2465371,2465857,['WP_001195816.1'],['sixA'],['phosphohistidine phosphatase SixA'],-1
2351,2466059,2468204,['WP_000425018.1'],['fadJ'],['fatty acid oxidation complex subunit alpha FadJ'],-1
2352,2468203,2469514,['WP_000531977.1'],['fadI'],['acetyl-CoA C-acyltransferase FadI'],-1
2353,2469695,2469980,['WP_001296261.1'],,['YfcZ/YiiS family protein'],-1
2354,2470351,2471692,['WP_001350318.1'],['fadL'],['long-chain fatty acid transporter FadL'],1
2355,2471753,2472509,['WP_000776774.1'],['mlaA'],['phospholipid-binding lipoprotein MlaA'],-1
2356,2472802,2473735,['WP_000368121.1'],,['formate/nitrite transporter family protein'],1
2357,2473984,2474920,['WP_001331803.1'],['dsdC'],['DNA-binding transcriptional regulator DsdC'],-1
2358,2475137,2476475,['WP_000556036.1'],['dsdX'],['D-serine transporter DsdX'],1
2359,2476492,2477821,['WP_000426394.1'],['dsdA'],['D-serine ammonia-lyase'],1
2360,2477928,2479467,['WP_001018714.1'],['emrY'],['multidrug efflux MFS transporter permease subunit EmrY'],-1
2361,2479466,2480630,['WP_000438675.1'],['emrK'],['multidrug efflux MFS transporter periplasmic adaptor subunit EmrK'],-1
2362,2481045,2481660,['WP_000991370.1'],['evgA'],['acid-sensing system DNA-binding response regulator EvgA'],1
2363,2481664,2485258,['WP_014640184.1'],['evgS'],['acid-sensing system histidine kinase EvgS'],1
2364,2485313,2486459,['WP_001296273.1'],['yfdE'],['CoA:oxalate CoA-transferase'],-1
2365,2486532,2487477,['WP_000955028.1'],['yfdV'],['transporter YfdV'],-1
2366,2487546,2489241,['WP_001283506.1'],['oxc'],['oxalyl-CoA decarboxylase'],-1
2367,2489294,2490545,['WP_000106774.1'],['frc'],['formyl-CoA transferase'],-1
2368,2491056,2491689,['WP_000825598.1'],,['YfdX family protein'],-1
2369,2491983,2492259,['WP_000867654.1'],,['lipoprotein'],1
2370,2492335,2492578,['WP_000639875.1'],,['YfdY family protein'],-1
2371,2492930,2493851,['WP_000484022.1'],['lpxP'],['kdo(2)-lipid IV(A) palmitoleoyltransferase'],1
2372,2494206,2494278,['WP_010723117.1'],['ypdK'],['membrane protein YpdK'],1
2373,2494342,2495581,['WP_000785920.1'],['alaC'],['alanine transaminase'],-1
2374,2495957,2497655,['WP_000544377.1'],['ypdA'],['two-component system sensor histidine kinase YpdA'],1
2375,2497669,2498407,['WP_001350316.1'],['ypdB'],['two-component system response regulator YpdB'],1
2376,2498419,2499277,['WP_000646857.1'],,['AraC family transcriptional regulator'],1
2377,2499279,2501775,['WP_000955876.1'],['ptsP'],['phosphoenolpyruvate--protein phosphotransferase'],-1
2378,2501799,2502837,['WP_000366071.1'],['ypdE'],['aminopeptidase'],-1
2379,2502836,2503922,['WP_000173259.1'],['ypdF'],['aminopeptidase'],-1
2380,2503937,2505185,['WP_000985306.1'],,['PTS fructose transporter subunit IIC'],-1
2381,2505206,2505533,['WP_000038456.1'],,['fructose-like phosphotransferase enzyme IIB component 1'],-1
2382,2505751,2506717,['WP_000170355.1'],['glk'],['glucokinase'],-1
2383,2506920,2508177,['WP_000903096.1'],,['ion channel protein'],1
2384,2508291,2508618,['WP_000490072.1'],,['DUF2502 domain-containing protein'],1
2385,2508758,2509997,['WP_000186366.1'],,['Nramp family divalent metal transporter'],-1
2386,2510332,2511535,['WP_000376337.1'],['nupC'],['nucleoside permease NupC'],1
2387,2511583,2513773,['WP_001298577.1'],,['sensor domain-containing phosphodiesterase'],-1
2388,2514390,2514750,['WP_000472021.1'],,['putative DNA-binding transcriptional regulator'],1
2389,2514751,2515144,['WP_000826499.1'],,['putative DNA-binding transcriptional regulator'],1
2390,2515194,2516610,['WP_000695662.1'],['gltX'],['glutamate--tRNA ligase'],-1
2391,2517375,2518260,['WP_000442954.1'],['xapR'],['DNA-binding transcriptional regulator XapR'],-1
2392,2518300,2518459,['WP_000651752.1'],,['DUF1427 family protein'],-1
2393,2518511,2519768,['WP_000020390.1'],['xapB'],['xanthosine/proton symporter XapB'],-1
2394,2519828,2520662,['WP_000283878.1'],['xapA'],['xanthosine phosphorylase'],-1
2395,2520909,2521674,['WP_000716367.1'],,['membrane protein'],1
2396,2521712,2522639,['WP_001109796.1'],,['LysR family transcriptional regulator'],-1
2397,2522728,2523727,['WP_000765604.1'],,['bile acid:sodium symporter'],1
2398,2523723,2523942,['WP_000439129.1'],,['DUF3820 family protein'],-1
2399,2523943,2525959,['WP_000443689.1'],['ligA'],['NAD-dependent DNA ligase LigA'],-1
2400,2526029,2527028,['WP_001350313.1'],['zipA'],['cell division protein ZipA'],-1
2401,2527257,2528019,['WP_000254826.1'],['cysZ'],['sulfate transporter CysZ'],1
2402,2528203,2529175,['WP_000034402.1'],['cysK'],['cysteine synthase A'],1
2403,2529558,2529816,['WP_000487600.1'],['ptsH'],['phosphocarrier protein Hpr'],1
2404,2529860,2531588,['WP_000623136.1'],['ptsI'],['phosphoenolpyruvate-protein phosphotransferase PtsI'],1
2405,2531628,2532138,['WP_000522247.1'],['crr'],['PTS glucose transporter subunit IIA'],1
2406,2532180,2533032,['WP_000096640.1'],['pdxK'],['pyridoxine/pyridoxal/pyridoxamine kinase'],-1
2407,2533136,2533505,['WP_000719966.1'],,['YfeK family protein'],1
2408,2533507,2534419,['WP_000105467.1'],['cysM'],['cysteine synthase B'],-1
2409,2534553,2535651,['WP_000021034.1'],['cysA'],['sulfate/thiosulfate ABC transporter ATP-binding protein CysA'],-1
2410,2535640,2536516,['WP_000852686.1'],['cysW'],['sulfate/thiosulfate ABC transporter permease CysW'],-1
2411,2536515,2537349,['WP_000458408.1'],['cysT'],['sulfate/thiosulfate ABC transporter permease CysT'],-1
2412,2537348,2538365,['WP_000290263.1'],['cysP'],['thiosulfate/sulfate ABC transporter substrate-binding protein CysP'],-1
2413,2538522,2539314,['WP_000517443.1'],['ucpA'],['SDR family oxidoreductase UcpA'],-1
2414,2539593,2540490,['WP_001175629.1'],['murQ'],['N-acetylmuramic acid 6-phosphate etherase'],1
2415,2540493,2541918,['WP_001040460.1'],['murP'],['PTS N-acetylmuramic acid transporter subunit IIBC'],1
2416,2542095,2542995,['WP_000084590.1'],['yfeX'],['porphyrinogen peroxidase'],-1
2417,2543090,2543666,['WP_000838948.1'],,['RpoE-regulated lipoprotein'],-1
2418,2543726,2544176,['WP_001296281.1'],,['DUF2919 domain-containing protein'],-1
2419,2544162,2544588,['WP_000406000.1'],,['GNAT family acetyltransferase'],-1
2420,2544801,2545671,['WP_000102910.1'],['amiA'],['N-acetylmuramoyl-L-alanine amidase AmiA'],1
2421,2545674,2546574,['WP_001298446.1'],['hemF'],['oxygen-dependent coproporphyrinogen oxidase'],1
2422,2546579,2547632,['WP_000753705.1'],['eutR'],['HTH-type transcriptional regulator EutR'],-1
2423,2547677,2548178,['WP_001295463.1'],['eutK'],['ethanolamine utilization microcompartment protein EutK'],-1
2424,2548190,2548850,['WP_001111047.1'],['eutL'],['ethanolamine utilization microcompartment protein EutL'],-1
2425,2548859,2549747,['WP_000372316.1'],['eutC'],['ethanolamine ammonia-lyase subunit beta'],-1
2426,2549767,2551129,['WP_000769961.1'],['eutB'],['ethanolamine ammonia-lyase subunit alpha'],-1
2427,2551140,2552544,['WP_001097489.1'],['eutA'],['ethanolamine ammonia-lyase reactivating factor EutA'],-1
2428,2552540,2553767,['WP_000512386.1'],['eutH'],['ethanolamine utilization protein EutH'],-1
2429,2553936,2555124,['WP_014640187.1'],['eutG'],['ethanolamine utilization ethanol dehydrogenase EutG'],-1
2430,2555113,2555950,['WP_000929720.1'],['eutJ'],['ethanolamine utilization protein EutJ'],-1
2431,2555960,2557364,['WP_001075694.1'],,['aldehyde dehydrogenase EutE'],-1
2432,2557375,2557663,['WP_000762196.1'],['eutN'],['ethanolamine utilization microcompartment protein EutN'],-1
2433,2557769,2558063,['WP_000387713.1'],['eutM'],['ethanolamine utilization microcompartment protein EutM'],-1
2434,2558101,2559118,['WP_000582977.1'],['pta'],['phosphate acetyltransferase'],-1
2435,2559114,2559918,['WP_000651284.1'],['eutT'],"['ethanolamine utilization cob(I)yrinic acid a,c-diamide adenosyltransferase EutT']",-1
2436,2559914,2560616,['WP_000733877.1'],['eutQ'],['ethanolamine utilization acetate kinase EutQ'],-1
2437,2560590,2561070,['WP_000820789.1'],['eutP'],['ethanolamine utilization acetate kinase EutP'],-1
2438,2561082,2561418,['WP_000356956.1'],['eutS'],['ethanolamine utilization microcompartment protein EutS'],-1
2439,2561710,2563990,['WP_000342650.1'],['maeB'],['NADP-dependent oxaloacetate-decarboxylating malate dehydrogenase'],-1
2440,2564278,2565229,['WP_001003709.1'],['tal'],['transaldolase'],1
2441,2565248,2567252,['WP_000087285.1'],['tkt'],['transketolase'],1
2442,2567328,2568372,['WP_001270493.1'],,['DUF1176 domain-containing protein'],-1
2443,2568497,2569073,['WP_014640188.1'],['nudK'],['GDP-mannose pyrophosphatase NudK'],-1
2444,2569140,2571120,['WP_001078902.1'],['aegA'],['formate-dependent uric acid utilization protein AegA'],-1
2445,2571325,2573026,['WP_001296285.1'],['narQ'],['nitrate/nitrite two-component system sensor histidine kinase NarQ'],1
2446,2573189,2576303,['WP_001273161.1'],['acrD'],['multidrug efflux RND transporter permease AcrD'],1
2447,2576401,2576461,['WP_001386977.1'],['ypfM'],['protein YpfM'],-1
2448,2576841,2577198,['WP_000258253.1'],,['ArsC family reductase'],1
2449,2577201,2578329,['WP_001277795.1'],['dapE'],['succinyl-diaminopimelate desuccinylase'],1
2450,2578356,2578557,['WP_000383836.1'],,['YpfN family protein'],1
2451,2578637,2579336,['WP_000679841.1'],['ypfH'],['esterase'],-1
2452,2579409,2581425,['WP_000829370.1'],['tmcA'],['tRNA cytosine(34) acetyltransferase TmcA'],-1
2453,2581439,2582303,['WP_001267498.1'],,['neutral zinc metallopeptidase'],-1
2454,2582470,2583184,['WP_001295467.1'],['purC'],['phosphoribosylaminoimidazolesuccinocarboxamide synthase'],-1
2455,2583396,2584431,['WP_001296286.1'],['bamC'],['outer membrane protein assembly factor BamC'],-1
2456,2584447,2585326,['WP_001295469.1'],['dapA'],['4-hydroxy-tetrahydrodipicolinate synthase'],-1
2457,2585471,2586044,['WP_000176187.1'],,['glycine cleavage system transcriptional repressor'],1
2458,2586043,2586514,['WP_001068682.1'],['bcp'],['thioredoxin-dependent thiol peroxidase'],1
2459,2586612,2587674,['WP_000892033.1'],,['AI-2E family transporter'],-1
2460,2587886,2589350,['WP_000489659.1'],['bepA'],['beta-barrel assembly-enhancing protease'],1
2461,2589370,2589730,['WP_000165897.1'],['arsC'],['arsenate reductase (glutaredoxin)'],1
2462,2589867,2590614,['WP_000247065.1'],['hda'],['DnaA inactivator Hda'],-1
2463,2590663,2591953,['WP_000198327.1'],['uraA'],['uracil permease'],-1
2464,2592038,2592665,['WP_001295473.1'],['upp'],['uracil phosphoribosyltransferase'],-1
2465,2592989,2594027,['WP_001295474.1'],['purM'],['phosphoribosylformylglycinamidine cyclo-ligase'],1
2466,2594026,2594665,['WP_001028626.1'],['purN'],['phosphoribosylglycinamide formyltransferase'],1
2467,2594836,2596903,['WP_001296288.1'],['ppk1'],['polyphosphate kinase 1'],1
2468,2596907,2598449,['WP_001121363.1'],['ppx'],['exopolyphosphatase'],1
2469,2598487,2600731,['WP_000772715.1'],['pdeF'],['cyclic-guanylate-specific phosphodiesterase PdeF'],-1
2470,2600912,2601065,['WP_000017553.1'],,['hypothetical protein'],-1
2471,2601082,2601274,['WP_000076001.1'],,['DUF2633 family protein'],1
2472,2601584,2602103,['WP_001295476.1'],,['glycine zipper 2TM domain-containing protein'],1
2473,2602118,2602658,['WP_000755178.1'],,['DUF5384 family protein'],1
2474,2602751,2604329,['WP_000138282.1'],['guaA'],['glutamine-hydrolyzing GMP synthase'],-1
2475,2604397,2605864,['WP_001296289.1'],['guaB'],['IMP dehydrogenase'],-1
2476,2606025,2607402,['WP_000937952.1'],['xseA'],['exodeoxyribonuclease VII large subunit'],1
2477,2607470,2615522,['WP_000059884.1'],,['hypothetical protein'],-1
2478,2615642,2616620,['WP_000806616.1'],,['hypothetical protein'],-1
2479,2616674,2618852,['WP_014640189.1'],['sinH'],['intimin-like inverse autotransporter SinH'],-1
2480,2619060,2619276,['WP_001196894.1'],,['zinc ribbon domain-containing protein'],-1
2481,2619338,2620811,['WP_001350310.1'],['der'],['ribosome biogenesis GTPase Der'],-1
2482,2620928,2622107,['WP_001177034.1'],['bamB'],['outer membrane protein assembly factor BamB'],-1
2483,2622117,2622738,['WP_000409203.1'],['yfgM'],['ancillary SecYEG translocon subunit YfgM'],-1
2484,2622755,2624030,['WP_001107167.1'],['hisS'],['histidine--tRNA ligase'],-1
2485,2624140,2625259,['WP_000551807.1'],['ispG'],['flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase'],-1
2486,2625285,2626296,['WP_001090832.1'],['rodZ'],['cytoskeleton protein RodZ'],-1
2487,2626580,2627735,['WP_000003317.1'],['trmG/rlmN'],['bifunctional tRNA (adenosine(37)-C2)-methyltransferase TrmG/ribosomal RNA large subunit methyltransferase RlmN'],-1
2488,2627884,2628316,['WP_000963841.1'],['ndk'],['nucleoside-diphosphate kinase'],-1
2489,2628464,2630777,['WP_001137635.1'],['pbpC'],['peptidoglycan glycosyltransferase PbpC'],-1
2490,2630777,2635739,['WP_000736349.1'],['yfhM'],['alpha2-macroglobulin'],-1
2491,2635945,2636791,['WP_000108634.1'],['sseA'],['3-mercaptopyruvate sulfurtransferase'],1
2492,2637283,2638060,['WP_001337650.1'],['sseB'],['enhanced serine sensitivity protein SseB'],-1
2493,2638202,2639486,['WP_000133524.1'],['pepB'],['aminopeptidase PepB'],-1
2494,2639544,2639745,['WP_000523612.1'],['iscX'],['Fe-S cluster assembly protein IscX'],-1
2495,2639756,2640092,['WP_001124471.1'],['fdx'],['ISC system 2Fe-2S type ferredoxin'],-1
2496,2640093,2641944,['WP_001196627.1'],['hscA'],['Fe-S protein assembly chaperone HscA'],-1
2497,2641960,2642476,['WP_000384413.1'],['hscB'],['co-chaperone HscB'],-1
2498,2642571,2642895,['WP_000028953.1'],['iscA'],['iron-sulfur cluster assembly protein IscA'],-1
2499,2642911,2643298,['WP_000331711.1'],['iscU'],['Fe-S cluster assembly scaffold IscU'],-1
2500,2643325,2644540,['WP_001295373.1'],['iscS'],['cysteine desulfurase'],-1
2501,2644651,2645140,['WP_001241357.1'],['iscR'],['Fe-S cluster assembly transcriptional regulator IscR'],-1
2502,2645410,2646151,['WP_000940019.1'],['trmJ'],"[""tRNA (cytosine(32)/uridine(32)-2'-O)-methyltransferase TrmJ""]",-1
2503,2646269,2647073,['WP_000553451.1'],['suhB'],['inositol-1-monophosphatase'],1
2504,2647217,2648072,['WP_001467880.1'],,['alpha/beta hydrolase'],1
2505,2648262,2649543,['WP_000983029.1'],['csiE'],['stationary phase inducible protein CsiE'],1
2506,2649534,2650674,['WP_000244186.1'],,['3-phenylpropionate MFS transporter'],-1
2507,2651042,2651465,['WP_001305234.1'],,['DoxX family protein'],1
2508,2651624,2652497,['WP_000158519.1'],,['aldose 1-epimerase'],-1
2509,2652508,2653603,['WP_000700789.1'],,['alcohol dehydrogenase catalytic domain-containing protein'],-1
2510,2653635,2654634,['WP_001276658.1'],,['ABC transporter permease'],-1
2511,2654658,2656170,['WP_000495599.1'],,['sugar ABC transporter ATP-binding protein'],-1
2512,2656192,2657176,['WP_001124926.1'],,['substrate-binding domain-containing protein'],-1
2513,2657272,2660554,['WP_014640190.1'],,['DUF5107 domain-containing protein'],-1
2514,2660671,2661865,['WP_014640191.1'],,['ROK family protein'],1
2515,2661928,2663182,['WP_000919159.1'],['glyA'],['serine hydroxymethyltransferase'],-1
2516,2663509,2664700,['WP_000883112.1'],['hmpA'],['NO-inducible flavohemoprotein'],1
2517,2664744,2665083,['WP_000717694.1'],['glnB'],['nitrogen regulatory protein P-II'],-1
2518,2665143,2666478,['WP_001298983.1'],['glrR'],['two-component system response regulator GlrR'],-1
2519,2666467,2667181,['WP_001215879.1'],['qseG'],['two-component system QseEF-associated lipoprotein QseG'],-1
2520,2667345,2668773,['WP_001297612.1'],['qseE'],['two component system sensor histidine kinase QseE/GlrK'],-1
2521,2669348,2673236,['WP_000970100.1'],['purL'],['phosphoribosylformylglycinamidine synthase'],-1
2522,2673493,2675050,['WP_000734194.1'],['mltF'],['membrane-bound lytic murein transglycosylase MltF'],1
2523,2675046,2675583,['WP_001298403.1'],['tadA'],['tRNA adenosine(34) deaminase TadA'],-1
2524,2675607,2676243,['WP_000190644.1'],['yfhb'],['phosphatidylglycerophosphatase C'],-1
2525,2676451,2677300,['WP_001298401.1'],,['MurR/RpiR family transcriptional regulator'],1
2526,2677355,2677616,['WP_001196297.1'],['yfhL'],['4Fe-4S dicluster ferredoxin YfhL'],1
2527,2677809,2677890,['WP_000128777.1'],['shoB'],['type I toxin-antitoxin system toxin ShoB'],-1
2528,2678310,2678691,['WP_000986038.1'],,['holo-ACP synthase'],-1
2529,2678690,2679422,['WP_001296302.1'],['pdxJ'],"[""pyridoxine 5'-phosphate synthase""]",-1
2530,2679433,2680162,['WP_000399404.1'],['recO'],['DNA repair protein RecO'],-1
2531,2680173,2681079,['WP_000020737.1'],['era'],['GTPase Era'],-1
2532,2681075,2681756,['WP_001068343.1'],['rnc'],['ribonuclease III'],-1
2533,2682027,2683002,['WP_000002542.1'],['lepB'],['signal peptidase I'],-1
2534,2683017,2684817,['WP_000790169.1'],['lepA'],['translation elongation factor 4'],-1
2535,2685013,2685493,['WP_000589057.1'],['rseC'],['SoxR-reducing system protein RseC'],-1
2536,2685489,2686446,['WP_000812041.1'],['rseB'],['sigma-E factor regulatory protein RseB'],-1
2537,2686445,2687096,['WP_001168459.1'],['rseA'],['anti-sigma-E factor RseA'],-1
2538,2687128,2687704,['WP_001295364.1'],['rpoE'],['RNA polymerase sigma factor RpoE'],-1
2539,2687700,2687856,['WP_001303621.1'],['rseD'],['rpoE leader peptide RseD'],-1
2540,2688111,2689734,['WP_001094477.1'],['nadB'],['L-aspartate oxidase'],1
