,Start,End,Protein_ID,Gene,Product,Strand
932,872338,872485,,,[''],-1
933,872608,873667,,,['Sporulation integral membrane protein YtvI'],-1
934,873909,874284,,,['Phenylalanyl-tRNA synthetase alpha subunit'],-1
935,874459,874837,,,[''],1
936,874897,875344,,,['ComK regulator YlbF'],1
937,875383,875668,,,[''],1
938,875725,876115,,,[''],-1
939,876569,877142,,,['16S rRNA (guanine(966)-N(2))-methyltransferase (EC 2.1.1.171)'],1
940,877138,877618,,,['Phosphopantetheine adenylyltransferase (EC 2.7.7.3)'],1
941,877630,878860,,,['Sporulation integral membrane protein YlbJ'],-1
942,879006,879789,,,['FIG00613342: Bacterial patatin-like phospholipase domain containing protein'],1
943,879789,880818,,,['Lon-like protease with PDZ domain'],1
944,880969,882181,,,['UPF0348 protein family'],-1
945,882338,882893,,,"['FIG01269488: protein, clustered with ribosomal protein L32p']",1
946,882933,883107,,,"['LSU ribosomal protein L32p @ LSU ribosomal protein L32p, zinc-dependent']",1
947,883812,884574,,,['Enoyl-CoA hydratase (EC 4.2.1.17)'],1
948,884660,885128,,,['Prespore specific transcriptional activator RsfA'],1
949,885280,885760,,,['Uncharacterized N-acetyltransferase BT9727_3663 (EC 2.3.1.-)'],-1
950,885898,886774,,,['2-dehydropantoate 2-reductase (EC 1.1.1.169)'],1
951,887292,887409,,,[''],-1
952,887533,889156,,,['Glucosaminyl-malate:cysteine ligase'],1
953,889341,889773,,,['Transcriptional regulator MraZ'],1
954,889790,890765,,,['16S rRNA (cytosine(1402)-N(4))-methyltransferase (EC 2.1.1.199)'],1
955,890769,891144,,,[''],1
956,891165,893376,,,['Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)'],1
957,893512,895432,,,['Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129) @ Sporulation peptidoglycan synthetase SpoVD'],1
958,895724,895922,,,['Glutathione reductase (EC 1.8.1.7)'],1
959,896160,897630,,,"['UDP-N-acetylmuramoyl-dipeptide--2,6-diaminopimela te ligase (EC 6.3.2.13)']",1
960,897631,898978,,,['UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alani ne ligase (EC 6.3.2.10)'],1
961,899010,899994,,,['Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13)'],1
962,899993,901346,,,['UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase (EC 6.3.2.9)'],1
963,901438,902554,,,['Peptidoglycan glycosyltransferase FtsW (EC 2.4.1.129) @ Stage V sporulation protein E'],1
964,902994,903789,,,['Cell division protein FtsQ'],1
965,903945,905238,,,['Cell division protein FtsA'],1
966,905300,906425,,,['Cell division protein FtsZ'],1
967,906900,907812,,,[''],1
968,907811,908537,,,['RNA polymerase sporulation specific sigma factor SigE'],1
969,908618,909413,,,['RNA polymerase sporulation specific sigma factor SigG'],1
970,909510,909741,,,[''],1
971,909806,910607,,,['FIG00003370: Multicopper polyphenol oxidase'],1
972,910625,911300,,,['Pyridoxal phosphate-containing protein YggS'],1
973,911313,911736,,,"['SepF, FtsZ-interacting protein related to cell division']",1
974,911741,912008,,,"['Cell division integral membrane protein, YggT and half-length relatives']",1
975,912030,912804,,,['Putative RNA-binding protein YlmH'],1
976,912887,913412,,,['Cell division initiation protein DivIVA'],1
977,913759,916516,,,['Isoleucyl-tRNA synthetase (EC 6.1.1.5)'],1
978,916823,916955,,,[''],-1
979,917205,917679,,,['Lipoprotein signal peptidase (EC 3.4.23.36)'],1
980,917671,918580,,,['LSU rRNA pseudouridine(1911/1915/1917) synthase (EC 5.4.99.23)'],1
981,918784,919324,,,['Pyrimidine operon regulatory protein PyrR'],1
982,919492,920866,,,['Uracil permease @ Uracil:proton symporter UraA'],1
983,920885,921065,,,[''],1
984,921404,923114,,,['Fibronectin/fibrinogen-binding protein'],-1
985,923314,924193,,,['UPF0701 protein YicC'],1
986,924282,924543,,,['UPF0296 protein YlzA'],1
987,924554,925175,,,['Guanylate kinase (EC 2.7.4.8)'],1
988,925174,925372,,,['DNA-directed RNA polymerase omega subunit (EC 2.7.7.6)'],1
989,925636,926833,,,['Phosphopantothenoylcysteine decarboxylase (EC 4.1.1.36) / Phosphopantothenoylcysteine synthetase (EC 6.3.2.5)'],1
990,926835,929247,,,['Helicase PriA essential for oriC/DnaA-independent DNA replication'],1
991,929280,930216,,,['Methionyl-tRNA formyltransferase (EC 2.1.2.9)'],1
992,930220,931558,,,['16S rRNA (cytosine(967)-C(5))-methyltransferase (EC 2.1.1.176)'],1
993,931587,932349,,,"['Protein serine/threonine phosphatase PrpC, regulation of stationary phase']",1
994,932342,934352,,,"['Serine/threonine protein kinase PrkC, regulator of stationary phase']",1
995,934367,935255,,,['Ribosome small subunit biogenesis RbfA-release protein RsgA'],1
996,935258,935906,,,['Ribulose-phosphate 3-epimerase (EC 5.1.3.1)'],1
997,935912,936563,,,['Thiamin pyrophosphokinase (EC 2.7.6.2)'],1
998,936608,937253,,,[''],-1
999,937313,937502,,,"['LSU ribosomal protein L28p @ LSU ribosomal protein L28p, zinc-independent']",-1
1000,937699,938059,,,['FIG001802: Putative alkaline-shock protein'],1
1001,938094,939765,,,"['Dihydroxyacetone kinase-like protein, phosphatase domain / Dihydroxyacetone kinase-like protein, kinase domain']",1
1002,940518,940884,,,['hypothetical protein'],1
1003,941325,942003,,,[''],1
1004,941999,944621,,,['hypothetical protein'],1
1005,944677,945937,,,['Xanthine/uracil/thiamine/ascorbate permease family protein'],-1
1006,946113,946776,,,"['L-serine dehydratase, beta subunit (EC 4.3.1.17)']",1
1007,946799,947693,,,"['L-serine dehydratase, alpha subunit (EC 4.3.1.17)']",1
1008,947696,949727,,,['ATP-dependent DNA helicase RecG (EC 3.6.4.12)'],1
1009,950246,950804,,,['Transcription factor FapR'],1
1010,950821,951832,,,['Phosphate:acyl-ACP acyltransferase PlsX (EC 2.3.1.n2)'],1
1011,951824,952769,,,['Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)'],1
1012,952769,953510,,,"['3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG']",1
1013,953556,953790,,,['Acyl carrier protein'],1
1014,953857,954616,,,['Ribonuclease III (EC 3.1.26.3)'],1
1015,954782,955007,,,[''],-1
1016,955118,958685,,,['Chromosome partition protein smc'],1
1017,958703,959699,,,['Signal recognition particle receptor FtsY'],1
1018,959712,960039,,,['Signal recognition particle associated protein'],1
1019,960053,961394,,,['Signal recognition particle protein Ffh'],1
1020,961473,961746,,,['SSU ribosomal protein S16p'],1
1021,961761,961989,,,['KH domain RNA binding protein YlqC'],1
1022,962064,962454,,,[''],1
1023,962459,962981,,,['16S rRNA processing protein RimM'],1
1024,962977,963712,,,['tRNA (guanine(37)-N(1))-methyltransferase (EC 2.1.1.228)'],1
1025,963843,964188,,,['LSU ribosomal protein L19p'],1
1026,964693,966988,,,['putative surface/cell-adhesion protein'],1
1027,967010,967973,,,[''],1
1028,968235,969036,,,['Transmembrane component CbrV of energizing module of predicted cobalamin ECF transporter'],1
1029,969026,970703,,,['Duplicated ATPase component CbrU of energizing module of predicted cobalamin ECF transporter'],1
1030,970807,971398,,,['Substrate-specific component CbrT of predicted cobalamin ECF transporter'],1
1031,971483,972119,,,"['FIG01964566: Predicted membrane protein, hemolysin III homolog']",-1
1032,972140,973349,,,['Alcohol dehydrogenase (EC 1.1.1.1)'],-1
1033,973494,974343,,,['LSU ribosomal maturation GTPase RbgA (B. subtilis YlqF)'],1
1034,974398,975172,,,['Ribonuclease HII (EC 3.1.26.4)'],1
1035,975185,977042,,,['hypothetical protein'],1
1036,977038,977323,,,['Flagellar biosynthesis protein FlhB'],1
1037,977420,978581,,,['Succinyl-CoA ligase [ADP-forming] beta chain (EC 6.2.1.5)'],1
1038,978597,979503,,,['Succinyl-CoA ligase [ADP-forming] alpha chain (EC 6.2.1.5)'],1
1039,979663,980557,,,['Rossmann fold nucleotide-binding protein Smf possibly involved in DNA uptake'],1
1040,981057,983130,,,['DNA topoisomerase I (EC 5.99.1.2)'],1
1041,983561,984422,,,['Site-specific tyrosine recombinase XerC'],1
1042,984444,985002,,,['ATP-dependent protease subunit HslV (EC 3.4.25.2)'],1
1043,985005,986397,,,['ATP-dependent hsl protease ATP-binding subunit HslU'],1
1044,986418,987198,,,['GTP-sensing transcriptional pleiotropic repressor CodY'],1
1045,987595,987985,,,['Flagellar basal-body rod protein FlgB'],1
1046,987987,988446,,,['Flagellar basal-body rod protein FlgC'],1
1047,988460,988784,,,['Flagellar hook-basal body complex protein FliE'],1
1048,988875,990453,,,['Flagellar M-ring protein FliF'],1
1049,990465,991479,,,['Flagellar motor switch protein FliG'],1
1050,991462,992236,,,[''],1
1051,992225,993536,,,['Flagellum-specific ATP synthase FliI'],1
1052,993535,993982,,,[''],1
1053,993990,994563,,,['hypothetical protein'],1
1054,994607,995843,,,[''],1
1055,995846,996302,,,['Flagellar basal-body rod modification protein FlgD'],1
1056,996288,996669,,,['FIG01228626: hypothetical protein'],1
1057,996754,997648,,,['Flagellar hook protein FlgE'],1
1058,997690,997909,,,['Flagellar protein FlbD'],1
1059,997901,998333,,,['hypothetical protein'],1
1060,998363,999359,,,['Flagellar motor switch protein FliM'],1
1061,999351,1000542,,,['Flagellar motor switch protein FliN'],1
1062,1000583,1000946,,,['Chemotaxis regulator - transmits chemoreceptor signals to flagellar motor components CheY'],1
1063,1001037,1001706,,,['hypothetical protein'],1
1064,1001698,1002367,,,['Flagellar biosynthesis protein FliP'],1
1065,1002382,1002652,,,['Flagellar biosynthesis protein FliQ'],1
1066,1002653,1003433,,,['Flagellar biosynthesis protein FliR'],1
1067,1003435,1004518,,,['Flagellar biosynthesis protein FlhB'],1
1068,1004538,1006572,,,['Flagellar biosynthesis protein FlhA'],1
1069,1006568,1007672,,,['Flagellar biosynthesis protein FlhF'],1
1070,1007668,1008532,,,['Flagellar synthesis regulator FleN'],1
1071,1008666,1009722,,,['Chemotaxis response regulator protein-glutamate methylesterase CheB (EC 3.1.1.61)'],1
1072,1009734,1011738,,,['Signal transduction histidine kinase CheA'],1
1073,1011751,1012219,,,['Positive regulator of CheA protein activity (CheW)'],1
1074,1012243,1012876,,,['Chemotaxis protein CheC -- inhibitor of MCP methylation'],1
1075,1012868,1013366,,,['Chemotaxis protein CheD'],1
1076,1013399,1014167,,,['RNA polymerase sigma factor for flagellar operon'],1
1077,1014196,1015600,,,['hypothetical protein'],1
1078,1015617,1015935,,,['hypothetical protein'],1
1079,1015955,1016456,,,[''],1
1080,1016602,1017370,,,['SSU ribosomal protein S2p (SAe)'],1
1081,1017472,1018357,,,['Translation elongation factor Ts'],1
1082,1018560,1019289,,,['Uridylate kinase (EC 2.7.4.22)'],1
1083,1019285,1019843,,,['Ribosome recycling factor'],1
1084,1019933,1020683,,,['Undecaprenyl diphosphate synthase (EC 2.5.1.31)'],1
1085,1020702,1021491,,,['Phosphatidate cytidylyltransferase (EC 2.7.7.41)'],1
1086,1021523,1022669,,,['1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)'],1
1087,1022685,1023945,,,"['Intramembrane protease RasP/YluC, implicated in cell division based on FtsL cleavage']",1
1088,1023988,1025695,,,"['Prolyl-tRNA synthetase (EC 6.1.1.15), bacterial type']",1
1089,1025768,1030058,,,['DNA polymerase III polC-type (EC 2.7.7.7)'],1
1090,1030253,1030370,,,[''],1
1091,1030812,1030962,,,[''],1
1092,1031044,1031518,,,['Bacterial ribosome SSU maturation protein RimP'],1
1093,1031534,1032644,,,['Transcription termination protein NusA'],1
1094,1032660,1032933,,,['COG2740: Predicted nucleic-acid-binding protein implicated in transcription termination'],1
1095,1032925,1033225,,,['ribosomal protein L7Ae family protein'],1
1096,1033242,1035600,,,['Translation initiation factor 2'],1
1097,1035596,1035875,,,['YlxP-like protein'],1
1098,1035899,1036253,,,['Ribosome-binding factor A'],1
1099,1036372,1037284,,,['tRNA pseudouridine(55) synthase (EC 5.4.99.25)'],1
1100,1037299,1038244,,,['FMN adenylyltransferase (EC 2.7.7.2) / Riboflavin kinase (EC 2.7.1.26)'],1
1101,1038374,1038644,,,['SSU ribosomal protein S15p (S13e)'],1
1102,1038830,1040948,,,['Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)'],1
1103,1041439,1042660,,,"['FIG007959: peptidase, M16 family']",1
1104,1042691,1042931,,,[''],1
1105,1043124,1044000,,,['Dipicolinate synthase subunit A'],1
1106,1044022,1044616,,,['Dipicolinate synthase subunit B'],1
1107,1044674,1045718,,,['Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)'],1
1108,1045738,1046956,,,['Aspartokinase (EC 2.7.2.4)'],1
1109,1046973,1047840,,,['4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)'],1
1110,1047959,1048697,,,['Translocation-enhancing protein TepA'],1
1111,1048693,1048900,,,[''],1
1112,1048964,1051268,,,['DNA translocase FtsK'],1
1113,1051428,1051662,,,[''],1
1114,1051720,1052449,,,"['Transcriptional regulator, MerR family']",1
1115,1052691,1052811,,,[''],-1
1116,1052848,1054135,,,['FIG001621: Zinc protease'],1
1117,1054131,1055421,,,['Uncharacterized zinc protease YmfH'],1
1118,1055423,1056140,,,[''],1
1119,1056210,1056459,,,['FIG007042: hypothetical protein'],1
1120,1057279,1058068,,,['FIG00003568: ACT domain protein'],1
1121,1058086,1059013,,,['Transcriptional regulator in cluster with unspecified monosaccharide ABC transport system'],1
1122,1059106,1059685,,,['CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)'],1
1123,1059681,1060944,,,['ADP-ribose pyrophosphatase of COG1058 family (EC 3.6.1.13) / Nicotinamide-nucleotide amidase (EC 3.5.1.42)'],1
1124,1061076,1062117,,,['RecA protein'],1
1125,1062117,1062249,,,[''],-1
1126,1062502,1064068,,,['Ribonuclease Y'],1
1127,1064242,1065040,,,"[""2',3'-cyclic-nucleotide 2'-phosphodiesterase, Bsub YmdB""]",1
1128,1065147,1065408,,,['Spore core dehydratation and coat assembly protein SpoVS'],1
1129,1065630,1067211,,,['tRNA-i(6)A37 methylthiotransferase (EC 2.8.4.3)'],1
1130,1067211,1067613,,,['FIG00646845: hypothetical YMCA protein'],1
1131,1067766,1068606,,,[''],1
1132,1068802,1069330,,,['Outer spore coat protein CotE'],1
1133,1069460,1072010,,,['DNA mismatch repair protein MutS'],1
1134,1072023,1073853,,,['DNA mismatch repair protein MutL'],1
1135,1073874,1074822,,,['tRNA dimethylallyltransferase (EC 2.5.1.75)'],1
1136,1074854,1075076,,,['RNA-binding protein Hfq'],1
1137,1075297,1076554,,,['Ribosome LSU-associated GTP-binding protein HflX'],1
1138,1076546,1077779,,,['Aluminum resistance protein'],1
1139,1077893,1078235,,,['FIG01060185: hypothetical protein'],-1
1140,1078449,1078845,,,[''],1
1141,1078928,1080263,,,['Glutamine synthetase type I (EC 6.3.1.2)'],1
1142,1080643,1081363,,,[''],1
1143,1081786,1082425,,,['prophage Lp1 protein 5'],1
1144,1082837,1083062,,,[''],1
1145,1083065,1083389,,,[''],1
1146,1083413,1084682,,,['Putative UV-damage repair protein UvrX'],1
1147,1084772,1085510,,,[''],1
1148,1085594,1086215,,,['SOS-response repressor and protease LexA (EC 3.4.21.88)'],-1
1149,1086371,1086602,,,['hypothetical protein'],1
1150,1086756,1088766,,,['Transketolase (EC 2.2.1.1)'],1
1151,1088917,1089160,,,['UPF0154 protein YneF'],1
1152,1089314,1090019,,,['Cytochrome c-type biogenesis protein CcdA (DsbD analog)'],1
1153,1090095,1090551,,,['Na(+) H(+) antiporter subunit A / Na(+) H(+) antiporter subunit B'],1
1154,1090555,1091032,,,['CcdC protein'],1
1155,1091072,1091501,,,['Uncharacterized protein YneK'],-1
1156,1091732,1092779,,,[''],1
1157,1093293,1096005,,,['Aconitate hydratase (EC 4.2.1.3)'],1
1158,1096218,1096797,,,['hypothetical protein'],1
1159,1096875,1097022,,,[''],1
1160,1097080,1097314,,,"['Small, acid-soluble spore protein Tlp']",1
1161,1097553,1097973,,,['4-hydroxybenzoyl-CoA thioesterase family active site'],1
1162,1097976,1098273,,,['Uncharacterized protein YneQ'],1
1163,1098614,1099535,,,['GTP cyclohydrolase I (EC 3.5.4.16) type 2'],-1
1164,1099616,1100810,,,['Capsule biosynthesis protein capA'],-1
1165,1100854,1101436,,,['Acyl-phosphate:glycerol-3-phosphate O-acyltransferase PlsY (EC 2.3.1.n3)'],-1
1166,1101635,1102052,,,['Uncharacterized CoA-binding protein YneT'],1
1167,1102167,1104120,,,['DNA topoisomerase IV subunit B (EC 5.99.1.3)'],1
1168,1104131,1106579,,,['DNA topoisomerase IV subunit A (EC 5.99.1.3)'],1
1169,1106798,1109066,,,['Phage infection protein'],1
1170,1109233,1109854,,,"['Transcriptional regulator, AcrR family']",1
1171,1109972,1111115,,,['Isovaleryl-CoA dehydrogenase (EC 1.3.8.4)'],1
1172,1111135,1112773,,,['Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)'],1
1173,1112795,1114139,,,['Biotin carboxylase of methylcrotonyl-CoA carboxylase (EC 6.3.4.14)'],1
1174,1114151,1114361,,,['Biotin carboxyl carrier protein of methylcrotonyl-CoA carboxylase'],1
1175,1114383,1115283,,,['Hydroxymethylglutaryl-CoA lyase (EC 4.1.3.4)'],1
1176,1115298,1116078,,,['Methylglutaconyl-CoA hydratase (EC 4.2.1.18)'],1
1177,1116108,1117635,,,['Methylcrotonyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.4)'],1
1178,1117705,1119352,,,['Fumarate/succinate/L-aspartate dehydrogenases'],1
1179,1119531,1120311,,,['Hydrolase (HAD superfamily) in cluster with DUF1447'],1
1180,1120758,1121613,,,"['YpfJ protein, zinc metalloprotease superfamily']",1
1181,1121624,1122683,,,['D-aminopeptidase (EC 3.4.11.19)'],-1
1182,1122730,1124674,,,['Acetyl-CoA synthetase (EC 6.2.1.1)'],-1
1183,1124776,1124983,,,[''],-1
1184,1125075,1125201,,,[''],1
1185,1125329,1126298,,,['Rossmann fold nucleotide-binding protein Smf possibly involved in DNA uptake'],-1
1186,1126303,1126858,,,[''],-1
1187,1127037,1127784,,,[''],-1
1188,1127780,1128494,,,[''],-1
1189,1129017,1129260,,,['Twin-arginine translocation protein TatA'],-1
1190,1129457,1129682,,,[''],-1
1191,1129856,1131107,,,['D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)'],-1
1192,1131286,1131880,,,['UPF0702 transmembrane protein YdfR'],1
1193,1131964,1132399,,,[''],1
1194,1132508,1133489,,,['Superoxide dismutase [Fe] (EC 1.15.1.1) @ Exosporium SOD'],1
1195,1133601,1134867,,,['hypothetical protein'],-1
1196,1135053,1135971,,,['Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)'],1
1197,1136022,1138065,,,"['Peptidoglycan D,D-transpeptidase MrdA (EC 3.4.16.4)']",-1
1198,1138117,1138435,,,[''],-1
1199,1138565,1138712,,,[''],1
1200,1138812,1139340,,,['Peptide-methionine (S)-S-oxide reductase MsrA (EC 1.8.4.11)'],1
1201,1139384,1141373,,,['Acylamino-acid-releasing enzyme (EC 3.4.19.1)'],-1
1202,1141474,1145056,,,['Uncharacterized protein Bsub YpbR'],-1
1203,1145104,1146142,,,[''],-1
1204,1146245,1146482,,,['Ferredoxin'],-1
1205,1146736,1147924,,,['gamma-D-glutamyl-L-diamino acid endopeptidase I'],1
1206,1148027,1148228,,,['Uncharacterized protein YozC'],-1
1207,1148273,1149224,,,['Peptide-methionine (S)-S-oxide reductase MsrA (EC 1.8.4.11)'],-1
1208,1149245,1149695,,,[''],-1
1209,1149763,1150429,,,"['Uracil-DNA glycosylase, family 1 (EC 3.2.2.27)']",-1
1210,1150505,1150754,,,[''],-1
1211,1150906,1151131,,,[''],-1
1212,1151146,1151905,,,['Twin-arginine translocation protein TatCd'],-1
1213,1152014,1152215,,,['Twin-arginine translocation protein TatA'],-1
1214,1152258,1152423,,,['Twin-arginine translocation protein TatA'],-1
1215,1152516,1153002,,,['Dihydrofolate reductase (EC 1.5.1.3)'],-1
1216,1153016,1153976,,,['Thymidylate synthase (EC 2.1.1.45)'],-1
1217,1154148,1155153,,,['Cell wall lytic activity'],1
1218,1155452,1155653,,,['Cold shock protein of CSP family'],1
1219,1155830,1156511,,,['Putative preQ0 transporter YhhQ'],1
1220,1156621,1157452,,,"['Thiosulfate sulfurtransferase, rhodanese (EC 2.8.1.1)']",-1
1221,1157451,1157973,,,[''],-1
1222,1157969,1159034,,,['Naringenin-chalcone synthase (EC 2.3.1.74)'],-1
1223,1159066,1160569,,,['Thermostable carboxypeptidase 1 (EC 3.4.17.19)'],-1
1224,1160587,1161724,,,['23S rRNA (guanine(2445)-N(2))-methyltransferase (EC 2.1.1.173)'],-1
1225,1161916,1162126,,,[''],-1
1226,1162255,1162540,,,"['Cell division protein GpsB, coordinates the switch between cylindrical and septal cell wall synthesis by re-localization of PBP1']",-1
1227,1162559,1163108,,,[''],-1
1228,1163166,1163580,,,['Cytidine deaminase (EC 3.5.4.5)'],-1
1229,1163625,1163979,,,[''],-1
1230,1164039,1164168,,,[''],-1
1231,1164276,1165239,,,['Uncharacterized protein YppC'],-1
1232,1165466,1166072,,,['RecU Holliday junction resolvase'],1
1233,1166074,1168717,,,['Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)'],1
1234,1169001,1169667,,,['Endonuclease III (EC 4.2.99.18)'],-1
1235,1169678,1170341,,,['Chromosome replication initiation protein DnaD'],-1
1236,1170491,1171784,,,['Asparaginyl-tRNA synthetase (EC 6.1.1.22)'],-1
1237,1171798,1172986,,,['Aspartate aminotransferase (EC 2.6.1.1)'],-1
1238,1173016,1173523,,,[''],-1
1239,1173626,1174373,,,['hypothetical protein'],-1
1240,1174413,1177095,,,['DinG family ATP-dependent helicase YoaA'],-1
1241,1177157,1177541,,,['Aspartate 1-decarboxylase (EC 4.1.1.11)'],-1
1242,1177540,1178422,,,['Pantoate--beta-alanine ligase (EC 6.3.2.1)'],-1
1243,1178418,1179228,,,['3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11)'],-1
1244,1179269,1180241,,,['Biotin operon repressor / Biotin--protein ligase (EC 6.3.4.9)(EC 6.3.4.10)(EC 6.3.4.11)(EC 6.3.4.15)'],-1
1245,1180216,1181422,,,['CCA tRNA nucleotidyltransferase (EC 2.7.7.72)'],-1
1246,1181437,1182562,,,['UDP-N-acetylglucosamine:L-malate glycosyltransferase'],-1
1247,1182551,1182968,,,['Methylglyoxal synthase (EC 4.2.3.3)'],-1
1248,1182979,1183783,,,['4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)'],-1
1249,1183775,1184120,,,['MazG nucleotide pyrophosphohydrolase'],-1
1250,1184255,1185128,,,['Uncharacterized UPF0750 membrane protein YpjC'],1
1251,1185193,1185649,,,['hypothetical protein'],-1
1252,1185740,1186421,,,['Putative membrane protease YugP'],-1
1253,1186691,1187276,,,['Uncharacterized protein YpjA'],-1
1254,1187372,1188209,,,"['Menaquinone-cytochrome C oxidoreductase, cytochrome C subunit']",-1
1255,1188244,1188919,,,"['Menaquinone-cytochrome c reductase, cytochrome B subunit']",-1
1256,1188922,1189432,,,['Menaquinone-cytochrome C reductase iron-sulfur subunit'],-1
1257,1189565,1190027,,,['FIG013069: hypothetical protein co-occurring with TPR domain protein'],-1
1258,1190042,1190591,,,[''],-1
1259,1190607,1191867,,,"['TPR-repeat-containing protein, putative component of Menaquinone-cytochrome C reductase']",-1
1260,1191881,1193174,,,['3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19)'],-1
1261,1193161,1194265,,,['3-dehydroquinate synthase (EC 4.2.3.4)'],-1
1262,1194261,1195428,,,['Chorismate synthase (EC 4.2.3.5)'],-1
1263,1195443,1196217,,,['Chemotaxis protein methyltransferase CheR (EC 2.1.1.80)'],-1
1264,1196379,1196826,,,['Nucleoside diphosphate kinase (EC 2.7.4.6)'],-1
1265,1196909,1197884,,,['Heptaprenyl diphosphate synthase component II (EC 2.5.1.30)'],-1
1266,1197901,1198606,,,['Demethylmenaquinone methyltransferase (EC 2.1.1.163)'],-1
1267,1198619,1199243,,,[''],-1
1268,1199596,1199869,,,['DNA-binding protein HBsu'],-1
1269,1200199,1201678,,,['Stage IV sporulation protein A'],-1
1270,1201833,1202544,,,['ABC transporter periplasmic binding protein yphF'],-1
1271,1202558,1202756,,,['FIG01226975: hypothetical protein'],-1
1272,1203012,1203276,,,[''],-1
1273,1203366,1204395,,,['Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94)'],-1
1274,1204411,1205722,,,['GTP-binding protein EngA'],-1
1275,1206183,1207323,,,['SSU ribosomal protein S1p'],-1
1276,1207386,1207968,,,['Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)'],-1
1277,1207968,1208652,,,['Cytidylate kinase (EC 2.7.4.25)'],-1
1278,1208648,1209338,,,[''],-1
1279,1209429,1210770,,,['Spore germination protein YpeB'],-1
1280,1210786,1211593,,,"['Spore cortex-lytic enzyme, lytic transglycosylase SleB']",-1
1281,1211888,1212842,,,['L-asparaginase (EC 3.5.1.1)'],-1
1282,1212860,1213841,,,['Thioredoxin reductase (EC 1.8.1.9)'],-1
1283,1214074,1215346,,,['NAD-specific glutamate dehydrogenase (EC 1.4.1.2)'],-1
1284,1215454,1216387,,,['D-alanine--D-alanine ligase (EC 6.3.2.4)'],-1
1285,1216408,1216981,,,[''],-1
1286,1217157,1217793,,,[''],-1
1287,1217914,1218148,,,[''],-1
1288,1218154,1218739,,,['CAAX amino terminal protease family protein'],-1
1289,1218743,1220213,,,['ATP-dependent DNA helicase RecQ'],-1
1290,1220218,1221259,,,['FIG00743178: hypothetical protein'],-1
1291,1221402,1221654,,,['Ferredoxin'],1
1292,1221731,1222223,,,['Inorganic pyrophosphatase (EC 3.6.1.1)'],1
1293,1222273,1222840,,,['FIG01227158: hypothetical protein'],-1
1294,1222918,1224151,,,['hypothetical protein'],-1
1295,1224147,1224678,,,['RNA polymerase sigma factor SigX'],-1
1296,1224824,1226600,,,['Sensor histidine kinase ResE (EC 2.7.13.3)'],-1
1297,1226599,1227316,,,['DNA-binding response regulator ResD'],-1
1298,1227344,1228532,,,['Cytochrome c-type biogenesis protein CcsA/ResC'],-1
1299,1228557,1230195,,,['Cytochrome c-type biogenesis protein Ccs1/ResB'],-1
1300,1230225,1230765,,,['Cytochrome c-type biogenesis protein ResA'],-1
1301,1230832,1231594,,,['LSU rRNA pseudouridine(2605) synthase (EC 5.4.99.22)'],-1
1302,1231844,1232000,,,[''],-1
1303,1232140,1232665,,,['Spore maturation protein B'],-1
1304,1232665,1233253,,,['Spore maturation protein A'],-1
1305,1233246,1234143,,,['D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)'],-1
1306,1234405,1234873,,,[''],-1
1307,1234897,1235473,,,['Segregation and condensation protein B'],-1
1308,1235478,1236303,,,['Segregation and condensation protein A'],-1
1309,1236318,1236795,,,['DUF309 domain-containing protein'],1
1310,1236947,1237295,,,['Protein RibT'],-1
1311,1237453,1237885,,,['Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)'],-1
1312,1237905,1239183,,,['Diaminopimelate decarboxylase (EC 4.1.1.20)'],-1
1313,1239415,1240903,,,['Stage V sporulation protein AF (SpoVAF)'],-1
1314,1240916,1241273,,,['Stage V sporulation protein AE1 (SpoVAE1)'],-1
1315,1241272,1242280,,,['Stage V sporulation protein AD (SpoVAD)'],-1
1316,1242298,1242745,,,['Stage V sporulation protein AC (SpoVAC)'],-1
