,Start,End,Protein_ID,Gene,Product,Strand
1477,1584462,1585527,,,['Filamentation induced by cAMP protein Fic'],-1
1478,1586017,1586608,,,[''],1
1479,1587033,1589076,,,"['Membrane protein containing HD superfamily hydrolase domain, YQFF ortholog']",-1
1480,1589276,1590455,,,['Acetyl-CoA acetyltransferase (EC 2.3.1.9)'],1
1481,1590542,1591289,,,['Dipeptidyl peptidase VI'],1
1482,1591379,1592645,,,['TPR repeat'],-1
1483,1592668,1595212,,,['DNA gyrase subunit A (EC 5.99.1.3)'],-1
1484,1595474,1598027,,,"['ATP-dependent Clp protease, ATP-binding subunit ClpC']",1
1485,1598162,1599545,,,['hypothetical protein sometimes fused to ribosomal protein S6 glutaminyl transferase / Ribosomal protein S6--L-glutamate ligase'],1
1486,1599664,1600054,,,[''],1
1487,1600123,1600510,,,[''],1
1488,1600506,1602021,,,['Histidine ammonia-lyase (EC 4.3.1.3)'],-1
1489,1602089,1603628,,,['NAD(P)H-hydrate epimerase (EC 5.1.99.6) / ADP-dependent (S)-NAD(P)H-hydrate dehydratase (EC 4.2.1.136)'],-1
1490,1603999,1606441,,,['Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)'],1
1491,1606453,1607374,,,['Homoserine kinase (EC 2.7.1.39)'],1
1492,1607376,1608669,,,['Threonine synthase (EC 4.2.3.1)'],1
1493,1608707,1610336,,,['Xaa-Pro aminopeptidase (EC 3.4.11.9)'],-1
1494,1610522,1611608,,,['Aminomethyltransferase (glycine cleavage system T protein) (EC 2.1.2.10)'],1
1495,1611614,1612424,,,['dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133)'],1
1496,1612542,1614570,,,['hypothetical protein'],1
1497,1614637,1615357,,,['Probable transcriptional regulatory protein YebC'],1
1498,1615401,1615950,,,['Acyltransferase'],-1
1499,1615953,1616649,,,"['Hydrolase, haloacid delahogenase-like family']",-1
1500,1616641,1617376,,,['3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38)'],-1
1501,1617409,1617979,,,['FIG00652041: hypothetical protein'],-1
1502,1618058,1619486,,,['RecD-like DNA helicase Atu2026'],-1
1503,1619600,1620254,,,['FIG036016: hypothetical protein'],1
1504,1620231,1621050,,,['FIG032012: hypothetical protein'],1
1505,1621050,1621602,,,['16S rRNA (guanine(966)-N(2))-methyltransferase (EC 2.1.1.171)'],1
1506,1622054,1623755,,,['DNA polymerase III subunits gamma and tau (EC 2.7.7.7)'],1
1507,1623843,1624425,,,['tRNA-(ms[2]io[6]A)-hydroxylase'],1
1508,1624428,1625334,,,['Exopolyphosphatase (EC 3.6.1.11)'],-1
1509,1625345,1627466,,,['Polyphosphate kinase (EC 2.7.4.1)'],-1
1510,1627466,1627952,,,[''],-1
1511,1628239,1633255,,,['hypothetical protein'],1
1512,1633268,1636568,,,"['internalin, putative']",1
1513,1636577,1637492,,,['FIG00650586: hypothetical protein'],1
1514,1637511,1639422,,,['Outer membrane lipoprotein omp16 precursor'],1
1515,1639920,1640466,,,[''],-1
1516,1640527,1641094,,,['FIG00651935: hypothetical protein'],-1
1517,1641104,1641545,,,[''],-1
1518,1641531,1642041,,,['RNA polymerase ECF-type sigma factor'],-1
1519,1642303,1643758,,,['Carboxyl-terminal protease'],1
1520,1643831,1645712,,,['Outer membrane vitamin B12 receptor BtuB'],-1
1521,1645738,1645894,,,[''],1
1522,1646084,1647212,,,"['Vitamin B12 ABC transporter, substrate-binding protein BtuF']",1
1523,1647212,1648235,,,"['Vitamin B12 ABC transporter, permease protein BtuC']",1
1524,1648237,1649038,,,"['Vitamin B12 ABC transporter, ATP-binding protein BtuD']",1
1525,1649119,1650454,,,['DNA recombination protein RmuC'],1
1526,1650457,1650997,,,['Acyl CoA thioester hydrolase family protein'],1
1527,1651053,1653906,,,['Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)'],-1
1528,1654010,1654172,,,['LSU ribosomal protein L34p'],-1
1529,1654417,1654933,,,['FIG00652115: hypothetical protein'],1
1530,1654974,1655910,,,['Membrane-bound lytic murein transglycosylase D'],-1
1531,1655932,1656613,,,['Conserved hyperthetical protein'],-1
1532,1656799,1657513,,,['Pirin'],1
1533,1657525,1657816,,,['FIG00653217: hypothetical protein'],1
1534,1657863,1659201,,,['tRNA t(6)A37-methylthiotransferase (EC 2.8.4.5)'],-1
1535,1659324,1660962,,,"['Dipeptide ABC transporter, substrate-binding protein DppA (TC 3.A.1.5.2)']",1
1536,1660958,1662131,,,['Sugar-phosphate nucleotidyl transferase'],-1
1537,1662260,1663079,,,['Uncharacterized protein ygiD'],1
1538,1663143,1663653,,,['hypothetical protein'],-1
1539,1663747,1664950,,,['hypothetical protein'],-1
1540,1665081,1665657,,,['Superoxide dismutase [Cu-Zn] precursor (EC 1.15.1.1)'],-1
1541,1665776,1666229,,,['hypothetical protein'],-1
1542,1666212,1666341,,,[''],-1
1543,1666529,1667108,,,['cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases'],-1
1544,1667635,1668217,,,['hypothetical protein'],1
1545,1668206,1669214,,,['hypothetical protein'],1
1546,1669210,1670650,,,['Putative mobilization protein BF0133'],1
1547,1670646,1671381,,,['protein of unknown function DUF1275'],-1
1548,1671501,1673070,,,['Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily / DUF3471 domain'],-1
1549,1673192,1673309,,,[''],1
1550,1673292,1673769,,,['hypothetical protein'],1
1551,1673803,1675528,,,['Cytosol aminopeptidase PepA (EC 3.4.11.1)'],-1
1552,1675794,1678113,,,['hypothetical protein'],-1
1553,1678121,1679543,,,['hypothetical protein'],-1
1554,1679544,1680951,,,"['Efflux ABC transporter, permease protein']",-1
1555,1680943,1681663,,,"['Efflux ABC transporter, ATP-binding protein']",-1
1556,1682504,1683446,,,['hypothetical protein'],-1
1557,1683935,1684781,,,['Tetracycline resistance element mobilization regulatory protein RteC'],1
1558,1685037,1685316,,,[''],1
1559,1685407,1686073,,,['hypothetical protein'],1
1560,1686310,1686427,,,[''],-1
1561,1686535,1686823,,,['hypothetical protein'],1
1562,1686822,1687107,,,[''],1
1563,1687096,1689511,,,['Conjugative transposon protein TraG'],1
1564,1689523,1690111,,,['Conjugative transposon protein TraI'],1
1565,1690118,1690952,,,['Conjugative transposon protein TraJ'],1
1566,1690972,1691599,,,['Conjugative transposon protein TraK'],1
1567,1691579,1692557,,,['Conjugative transposon protein TraM'],1
1568,1692556,1693357,,,[''],1
1569,1693414,1696552,,,['FIG00930253: hypothetical protein'],-1
1570,1696590,1697154,,,['hypothetical protein'],-1
1571,1697265,1698834,,,"['NAD(FAD)-utilizing dehydrogenase, sll0175 homolog']",1
1572,1698830,1699592,,,"['Two-component transcriptional response regulator, LuxR family']",-1
1573,1699627,1699939,,,['hypothetical protein'],-1
1574,1699946,1701293,,,['Two-component system sensor histidine kinase'],-1
1575,1701380,1701566,,,[''],-1
1576,1701727,1702423,,,[''],1
1577,1702492,1703884,,,['Dihydrolipoamide dehydrogenase (EC 1.8.1.4)'],1
1578,1703938,1704634,,,['COG2102: Predicted ATPases of PP-loop superfamily'],-1
1579,1704643,1705060,,,['3-dehydroquinate dehydratase II (EC 4.2.1.10)'],-1
1580,1705118,1705700,,,[''],-1
1581,1705730,1706240,,,[''],-1
1582,1706354,1708295,,,['Adenylate cyclase (EC 4.6.1.1)'],-1
1583,1708306,1712773,,,['hypothetical protein'],-1
1584,1713124,1713637,,,['hypothetical protein'],-1
1585,1713769,1714666,,,['Site-specific tyrosine recombinase XerD'],1
1586,1714691,1716068,,,['Aminopeptidase CC_2544'],-1
1587,1716060,1716945,,,['Bll6474 protein'],-1
1588,1716961,1718125,,,"['Two-component transcriptional response regulator, AtoC family']",-1
1589,1718148,1718988,,,['Potassium efflux system KefA protein / Small-conductance mechanosensitive channel'],-1
1590,1718998,1720309,,,"['ABC transporter, permease protein']",-1
1591,1720311,1721238,,,"['ABC transporter, ATP-binding protein']",-1
1592,1721454,1722570,,,['Chaperone protein DnaJ'],-1
1593,1722588,1723146,,,['Heat shock protein GrpE'],-1
1594,1723264,1724179,,,['Cell division inhibitor SulA'],-1
1595,1724264,1724930,,,['tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase (EC 2.1.1.61)'],-1
1596,1724932,1725445,,,['FIG00552520: hypothetical protein'],-1
1597,1725569,1726637,,,['Branched-chain amino acid aminotransferase (EC 2.6.1.42)'],1
1598,1726703,1729142,,,['beta-galactosidase (EC 3.2.1.23)'],-1
1599,1729214,1729607,,,['putative secreted protein'],-1
1600,1729714,1729900,,,[''],1
1601,1729994,1730978,,,[''],1
1602,1730974,1731625,,,['hypothetical protein'],-1
1603,1731851,1733075,,,['Uncharacterized MFS-type transporter'],1
1604,1733071,1733527,,,"['Transcriptional regulator, AsnC family']",-1
1605,1733647,1734064,,,[''],1
1606,1734060,1735449,,,[''],-1
1607,1735543,1736086,,,[''],-1
1608,1736384,1739807,,,['B12 binding domain / kinase domain / Methylmalonyl-CoA mutase (EC 5.4.99.2)'],-1
1609,1739961,1740330,,,[''],-1
1610,1740473,1741760,,,['hypothetical protein'],-1
1611,1741775,1743236,,,['FIG00488346: hypothetical protein'],-1
1612,1743232,1744303,,,[''],-1
1613,1744490,1745195,,,['FIG00694750: hypothetical protein'],1
1614,1745488,1746226,,,"['ABC-type Fe3+-hydroxamate transport system, periplasmic component']",-1
1615,1746295,1746631,,,[''],1
1616,1746627,1747479,,,"[""Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)""]",-1
1617,1747501,1748575,,,['Peptide chain release factor 1'],-1
1618,1748716,1749508,,,['LSU rRNA pseudouridine(2604) synthase (EC 5.4.99.21)'],1
1619,1749552,1752105,,,['Ribonucleotide reductase of class II (coenzyme B12-dependent) (EC 1.17.4.1)'],-1
1620,1752413,1753592,,,['Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1)'],-1
1621,1754090,1755032,,,['hypothetical protein'],1
1622,1755115,1756489,,,['Aromatic-L-amino-acid decarboxylase (EC 4.1.1.28)'],-1
1623,1756582,1757638,,,['endonuclease/exonuclease/phosphatase family precursor (38.1 kD) (5F605)'],1
1624,1757638,1759240,,,['Glucosaminyl-malate:cysteine ligase'],-1
1625,1759357,1761820,,,"['Peptidase M14, carboxypeptidase A precursor']",1
1626,1761869,1764455,,,['FIG01042089: hypothetical protein'],1
1627,1764529,1765831,,,['Ribosomal protein S12p Asp88 (E. coli) methylthiotransferase (EC 2.8.4.4)'],-1
1628,1766109,1767045,,,['beta-lactamase'],1
1629,1767072,1768764,,,['Bis-ABC ATPase YheS.2'],-1
1630,1768969,1769089,,,[''],1
1631,1769144,1769768,,,[''],-1
1632,1769771,1771448,,,['Amidase family protein'],-1
1633,1771570,1772524,,,['Signal recognition particle receptor FtsY'],-1
1634,1772680,1772833,,,"['Uncharacterized protein Fjoh_4981, DUF4295-containing']",-1
1635,1772845,1773028,,,"['LSU ribosomal protein L33p @ LSU ribosomal protein L33p, zinc-independent']",-1
1636,1773052,1773289,,,"['LSU ribosomal protein L28p @ LSU ribosomal protein L28p, zinc-independent']",-1
1637,1773367,1774615,,,['ADP-ribose pyrophosphatase of COG1058 family (EC 3.6.1.13) / Nicotinamide-nucleotide amidase (EC 3.5.1.42)'],-1
1638,1774614,1774959,,,['hypothetical protein'],-1
1639,1774958,1775570,,,['Fumarylacetoacetate hydrolase family protein'],-1
1640,1775622,1776399,,,['DNA Pol III Epsilon Chain'],-1
1641,1776485,1777802,,,['Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.168)'],-1
1642,1777894,1778077,,,[''],-1
1643,1778330,1778954,,,['Recombination protein RecR'],-1
1644,1779035,1780499,,,['Na+/solute symporter'],1
1645,1780508,1780961,,,['Acetyltransferase'],1
1646,1781020,1781938,,,"['Transcriptional regulator, AraC family']",-1
1647,1782157,1783654,,,['Aldehyde dehydrogenase (EC 1.2.1.3)'],1
1648,1783710,1784070,,,['hypothetical protein'],1
1649,1784066,1784426,,,['Predicted CoA-binding domain COG1832'],-1
1650,1784540,1786991,,,['Putative TonB-dependent receptor'],1
1651,1787181,1788222,,,['Arsenical-resistance protein ACR3'],1
1652,1788264,1790808,,,['hypothetical protein'],-1
1653,1790874,1791555,,,['Fatty acid hydroxylase family (carotene hydroxylase/sterol desaturase)'],-1
1654,1791619,1792627,,,"['3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)']",-1
1655,1792993,1794871,,,['Chaperone protein HtpG'],1
1656,1795032,1795461,,,['hypothetical protein'],1
1657,1795466,1795826,,,['hypothetical protein'],1
1658,1795822,1796233,,,[''],-1
1659,1796292,1796871,,,['Alkylated DNA repair protein'],1
1660,1796848,1798927,,,['hypothetical protein'],-1
1661,1799165,1799936,,,['Endonuclease'],-1
1662,1800049,1800910,,,['Membrane protease family protein BA0301'],1
1663,1800939,1801443,,,[''],1
1664,1801432,1802365,,,['hypothetical protein'],1
1665,1802367,1802538,,,['Uncharacterized protein BT_4195'],1
1666,1802537,1803359,,,"['Hydrolase, HAD superfamily']",1
1667,1803405,1804671,,,['DUF819 domain-containing protein'],1
1668,1804721,1805447,,,['hypothetical protein'],1
1669,1805592,1805868,,,[''],1
1670,1805932,1806340,,,['FIG00649872: hypothetical protein'],-1
1671,1806534,1808256,,,['Transcription termination factor Rho'],1
1672,1808675,1808933,,,['SSU ribosomal protein S20p'],-1
1673,1809281,1810760,,,"['Prolyl-tRNA synthetase (EC 6.1.1.15), archaeal/eukaryal type']",-1
1674,1810833,1811973,,,['Vitellogenin II precursor'],1
1675,1812069,1813605,,,['putative hemin receptor'],1
1676,1813657,1816744,,,['hypothetical protein'],-1
1677,1816876,1817557,,,['GTP cyclohydrolase I (EC 3.5.4.16) type 1'],1
1678,1817577,1819062,,,['Cysteinyl-tRNA synthetase (EC 6.1.1.16)'],1
1679,1819068,1819293,,,['Membrane protein insertion efficiency factor YidD'],1
1680,1819580,1820507,,,['Prolipoprotein diacylglyceryl transferase'],1
1681,1820503,1821016,,,[''],1
1682,1821017,1821533,,,[''],-1
1683,1821647,1822178,,,['Isopentenyl-diphosphate Delta-isomerase (EC 5.3.3.2)'],1
1684,1822174,1822585,,,['6-pyruvoyl tetrahydrobiopterin synthase (EC 4.2.3.12)'],1
1685,1822586,1823033,,,"['Thiol peroxidase, Bcp-type (EC 1.11.1.15)']",1
1686,1823029,1823998,,,['Mannose-6-phosphate isomerase (EC 5.3.1.8)'],1
1687,1824040,1824310,,,['hypothetical protein'],1
1688,1824532,1825027,,,['FIG00648984: hypothetical protein'],-1
1689,1825110,1825857,,,['tRNA pseudouridine(38-40) synthase (EC 5.4.99.12)'],1
1690,1825853,1827623,,,"['Efflux ABC transporter, permease/ATP-binding protein']",1
1691,1827624,1828410,,,['Diadenylate cyclase spyDAC; Bacterial checkpoint controller DisA with nucleotide-binding domain'],-1
1692,1828446,1829118,,,[''],-1
1693,1829157,1829994,,,['Dihydropteroate synthase (EC 2.5.1.15)'],-1
1694,1830116,1830674,,,['FIG00651728: hypothetical protein'],1
1695,1830679,1831774,,,['Uncharacterized protein BT_3928'],1
1696,1831785,1832859,,,"['Dipeptide ABC transporter, permease protein DppB (TC 3.A.1.5.2)']",1
1697,1832855,1833644,,,['Triosephosphate isomerase (EC 5.3.1.1)'],1
1698,1833687,1834905,,,['Phosphate-selective porin O and P'],-1
1699,1835012,1835846,,,['Ribosomal protein L11 methyltransferase'],1
1700,1835862,1836138,,,['ClpS-like protein Fjoh_3508'],1
1701,1836248,1837841,,,['Peptide chain release factor 3'],1
1702,1837837,1838161,,,['FIG027190: Putative transmembrane protein'],-1
1703,1838226,1838541,,,['Uncharacterized protein TTC1240'],-1
1704,1838553,1842852,,,"[""DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)""]",-1
1705,1842918,1846728,,,['DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)'],-1
1706,1846853,1847231,,,['LSU ribosomal protein L7p/L12p (P1/P2)'],-1
1707,1847284,1847800,,,['LSU ribosomal protein L10p (P0)'],-1
1708,1847822,1848512,,,['LSU ribosomal protein L1p (L10Ae)'],-1
1709,1848532,1848970,,,['LSU ribosomal protein L11p (L12e)'],-1
1710,1849037,1849589,,,['Transcription antitermination protein NusG'],-1
1711,1849607,1849793,,,['Protein translocase subunit SecE'],-1
1712,1849950,1851138,,,['Translation elongation factor Tu'],-1
1713,1851636,1851939,,,['Ribosome hibernation promoting factor Hpf'],-1
1714,1851984,1852872,,,['Site-specific tyrosine recombinase XerC'],-1
1715,1852969,1853185,,,['SSU ribosomal protein S21p'],-1
1716,1853227,1854391,,,"['Acyl-CoA dehydrogenase, short-chain specific (EC 1.3.8.1)']",-1
1717,1854739,1856809,,,['Na(+)-linked D-alanine glycine permease'],-1
1718,1856944,1857172,,,['FIG00649236: hypothetical protein'],-1
1719,1857381,1857693,,,['Protein containing rhodanese-like domain'],-1
1720,1857931,1858348,,,"['Transcriptional regulator, MarR family']",1
1721,1858410,1858914,,,['Rhodanese-like domain protein'],1
1722,1858936,1859509,,,['Rhodanese-like domain protein'],1
1723,1859772,1861179,,,"['Anthranilate synthase, aminase component (EC 4.1.3.27)']",1
1724,1861182,1861746,,,"['Anthranilate synthase, amidotransferase component (EC 4.1.3.27) @ Para-aminobenzoate synthase, amidotransferase component (EC 2.6.1.85)']",1
1725,1861785,1862781,,,['Anthranilate phosphoribosyltransferase (EC 2.4.2.18)'],1
1726,1862784,1863570,,,['Indole-3-glycerol phosphate synthase (EC 4.1.1.48)'],1
1727,1863566,1864196,,,['Phosphoribosylanthranilate isomerase (EC 5.3.1.24)'],1
1728,1864216,1865398,,,['Tryptophan synthase beta chain (EC 4.2.1.20)'],1
1729,1865402,1866167,,,['Tryptophan synthase alpha chain (EC 4.2.1.20)'],1
1730,1866236,1866368,,,['SSU ribosomal protein Thx'],1
1731,1866492,1867452,,,['SAM-dependent methyltransferase'],1
1732,1867448,1868108,,,['G:T/U mismatch-specific uracil/thymine DNA-glycosylase (EC 3.2.2.27)'],-1
1733,1868117,1868876,,,['UPF0246 protein YaaA'],-1
1734,1868986,1870024,,,['LSU rRNA pseudouridine(1911/1915/1917) synthase (EC 5.4.99.23)'],-1
1735,1870010,1870619,,,['hypothetical protein'],-1
1736,1870769,1871747,,,['D-alanine--D-alanine ligase (EC 6.3.2.4)'],1
1737,1871760,1872216,,,['Phosphopantetheine adenylyltransferase (EC 2.7.7.3)'],1
1738,1872318,1874097,,,['Gll2474 protein'],1
1739,1874134,1874719,,,['NUDIX hydrolase-like protein CHU_2668'],-1
1740,1874726,1875365,,,['Orotate phosphoribosyltransferase (EC 2.4.2.10)'],1
1741,1875390,1875780,,,['FIG00648847: hypothetical protein'],1
1742,1875829,1876561,,,['Biotin--protein ligase (EC 6.3.4.9)(EC 6.3.4.10)(EC 6.3.4.11)(EC 6.3.4.15)'],-1
1743,1876654,1877026,,,['Ribosomal silencing factor RsfA'],1
1744,1877028,1878978,,,"['Cell division-associated, ATP-dependent zinc metalloprotease FtsH']",1
1745,1879439,1880048,,,['FIG00648854: hypothetical protein'],1
1746,1880093,1880900,,,['Phosphatidate cytidylyltransferase (EC 2.7.7.41)'],1
1747,1880889,1881537,,,['Phosphatidylserine decarboxylase (EC 4.1.1.65)'],1
1748,1881538,1881796,,,['FIG00651837: hypothetical protein'],1
1749,1881842,1882538,,,['OmpA family protein'],-1
1750,1882570,1883041,,,['hypothetical protein'],-1
1751,1883139,1885773,,,['Valyl-tRNA synthetase (EC 6.1.1.9)'],-1
1752,1885902,1886286,,,['FIG00650265: hypothetical protein'],1
1753,1886325,1887660,,,['FIG00653139: hypothetical protein'],-1
1754,1887798,1888989,,,['Alanine transaminase (EC 2.6.1.2)'],1
1755,1888988,1889999,,,['UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98)'],1
1756,1890101,1890308,,,['Uncharacterized protein Celly_0586'],1
1757,1890328,1891435,,,['N-acetylglucosaminyltransferase (EC 2.4.1.-)'],1
1758,1891425,1891989,,,['RNA polymerase ECF-type sigma factor'],1
1759,1892018,1893236,,,['FIG00649201: hypothetical protein'],1
1760,1893306,1894173,,,['Lipoyl synthase (EC 2.8.1.8)'],1
1761,1894194,1895196,,,['NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)'],1
1762,1895222,1897469,,,['Histidine kinase'],1
1763,1897465,1898473,,,"[""Tetraacyldisaccharide 4'-kinase (EC 2.7.1.130)""]",-1
1764,1898551,1899646,,,['GTP cyclohydrolase 1 type 2 homolog YbgI'],1
1765,1899651,1900431,,,['FIG137478: Hypothetical protein'],1
1766,1900491,1902693,,,['ATP-dependent DNA helicase RecQ'],-1
1767,1902778,1903744,,,['D-arabinose-5-phosphate isomerase (EC 5.3.1.13)'],1
1768,1903743,1904571,,,['Twin-arginine translocation protein TatC'],1
1769,1904563,1904926,,,['hypothetical protein'],1
1770,1904988,1905729,,,"['Lipopolysaccharide ABC transporter, ATP-binding protein LptB']",1
1771,1905792,1909200,,,"['tolB protein precursor, periplasmic protein involved in the tonb-independent uptake of group A colicins']",-1
1772,1909266,1910133,,,"['Lyzozyme M1 (1,4-beta-N-acetylmuramidase) (EC 3.2.1.17)']",-1
1773,1910136,1910865,,,['CDP-diacylglycerol--serine O-phosphatidyltransferase (EC 2.7.8.8)'],-1
1774,1911289,1912882,,,['Apolipoprotein N-acyltransferase'],1
1775,1912878,1914738,,,['Bis-ABC ATPase Uup'],-1
1776,1915161,1915953,,,['hypothetical protein'],1
1777,1916000,1916711,,,"['ABC-type antimicrobial peptide transport system, ATPase component']",1
1778,1916721,1916871,,,[''],1
1779,1916996,1917569,,,['ATP:Cob(I)alamin adenosyltransferase (EC 2.5.1.17)'],1
1780,1917727,1917949,,,['FIG00654445: hypothetical protein'],1
1781,1918031,1921397,,,['Protein translocase subunit SecA'],1
1782,1921511,1922783,,,['Fatty acid hydroxylase family (carotene hydroxylase/sterol desaturase)'],1
1783,1922795,1923269,,,[''],1
1784,1923319,1923970,,,['Peptide-methionine (S)-S-oxide reductase MsrA (EC 1.8.4.11)'],1
1785,1923966,1925352,,,['hypothetical protein'],-1
1786,1925335,1925941,,,['hypothetical protein'],-1
1787,1925924,1926470,,,['RNA polymerase ECF-type sigma factor'],-1
1788,1926584,1927679,,,['putative periplasmic protein kinase ArgK and related GTPases of G3E family'],1
1789,1927723,1928437,,,"['Polymyxin resistance protein ArnC, glycosyl transferase (EC 2.4.-.-)']",1
1790,1928437,1929061,,,['Lipid-A-disaccharide synthase (EC 2.4.1.182)'],1
1791,1929050,1930667,,,['dolichyl-phosphate-mannose-protein mannosyltransferase family protein'],1
1792,1930659,1932282,,,['hypothetical protein'],1
1793,1932278,1932947,,,['hypothetical protein'],1
1794,1932943,1933504,,,['putative membrane-associated phospholipid phosphatase'],-1
1795,1933508,1933739,,,['hypothetical protein'],-1
1796,1933761,1935141,,,['Na+-driven multidrug efflux pump'],-1
1797,1935148,1936492,,,['Kynurenine 3-monooxygenase (EC 1.14.13.9)'],-1
1798,1936606,1937878,,,['Kynureninase (EC 3.7.1.3)'],-1
1799,1937989,1938631,,,['O-methyltransferase'],1
1800,1938631,1939195,,,"['putative membrane-associated phospholipid phosphatase, PAP2 superfamily']",-1
1801,1939194,1939479,,,['Twin-arginine translocation protein TatA'],-1
1802,1939552,1941070,,,"['2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.12)']",-1
1803,1941187,1941916,,,['D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)'],-1
1804,1941951,1942404,,,[''],-1
1805,1942460,1942886,,,"['Acetyltransferase, GNAT family']",1
1806,1943054,1943786,,,['Alpha-aspartyl dipeptidase Peptidase E (EC 3.4.13.21)'],-1
1807,1943906,1944659,,,[''],1
1808,1944832,1945345,,,['FIG00649080: hypothetical protein'],1
1809,1945411,1947718,,,['Zn-dependent aminopeptidase'],1
1810,1947782,1949060,,,['4-hydroxybutyrate coenzyme A transferase'],-1
1811,1949192,1950011,,,['Methionine aminopeptidase (EC 3.4.11.18)'],1
1812,1950014,1950791,,,['hypothetical protein'],1
1813,1950792,1951557,,,['Glycosyltransferase'],1
1814,1951559,1952576,,,['Thiamin biosynthesis lipoprotein ApbE'],-1
1815,1952587,1953616,,,[''],-1
1816,1953626,1953992,,,['Hypothetical protein in ApbE locus'],-1
1817,1954062,1955355,,,['Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.8)'],-1
1818,1955375,1955990,,,['Na(+)-translocating NADH-quinone reductase subunit E (EC 1.6.5.8)'],-1
1819,1956017,1956740,,,['Na(+)-translocating NADH-quinone reductase subunit D (EC 1.6.5.8)'],-1
1820,1956757,1957468,,,['Na(+)-translocating NADH-quinone reductase subunit C (EC 1.6.5.8)'],-1
1821,1957470,1958628,,,['Na(+)-translocating NADH-quinone reductase subunit B (EC 1.6.5.8)'],-1
1822,1958639,1959983,,,['Na(+)-translocating NADH-quinone reductase subunit A (EC 1.6.5.8)'],-1
1823,1960139,1961387,,,['FIG00652385: hypothetical protein'],1
1824,1961405,1962512,,,['Gll1812 protein'],1
1825,1962515,1962902,,,['ApaG protein'],1
1826,1963008,1964634,,,['Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.2.1.88)'],1
1827,1964783,1965071,,,['hypothetical protein'],1
1828,1965074,1965770,,,['16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170)'],-1
1829,1965813,1966011,,,[''],-1
1830,1966115,1967219,,,['Linoleoyl-CoA desaturase (EC 1.14.19.3)'],1
1831,1967243,1968434,,,['Aspartate aminotransferase (EC 2.6.1.1)'],1
1832,1968531,1968828,,,[''],-1
1833,1968905,1970399,,,['Trk potassium uptake system protein TrkH'],-1
1834,1970416,1971766,,,['Trk potassium uptake system protein TrkA'],-1
1835,1971913,1972648,,,['Demethylmenaquinone methyltransferase (EC 2.1.1.163)'],1
1836,1972679,1973408,,,['PorT protein'],1
1837,1973414,1974140,,,"['RNA methyltransferase, TrmH family']",-1
1838,1974184,1976746,,,['FIG00649047: hypothetical protein'],1
1839,1976808,1977876,,,['Fructose-bisphosphate aldolase class II (EC 4.1.2.13)'],1
1840,1977942,1978797,,,['Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)'],1
1841,1978997,1979267,,,['SSU ribosomal protein S15p (S13e)'],1
1842,1979492,1981697,,,['Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)'],1
1843,1981774,1982437,,,"['Carbonic anhydrase, beta class (EC 4.2.1.1)']",1
1844,1982526,1983390,,,['RNA polymerase sigma factor RpoD'],1
1845,1983601,1984264,,,['Ribulose-phosphate 3-epimerase (EC 5.1.3.1)'],1
1846,1984361,1984781,,,['Predicted signal-transduction protein containing cAMP-binding and CBS domains'],-1
1847,1984840,1985218,,,['hypothetical protein'],1
1848,1985199,1985325,,,"['Il-IS_2, transposase']",1
1849,1985661,1986873,,,['Dihydrofolate synthase (EC 6.3.2.12) @ Folylpolyglutamate synthase (EC 6.3.2.17)'],-1
1850,1986888,1987686,,,['putative TonB-dependent receptor'],-1
1851,1987687,1988074,,,['Biopolymer transport protein ExbD/TolR; potentially related to transport or biosynthesis of folate'],-1
1852,1988076,1988766,,,['MotA/TolQ/ExbB proton channel family protein'],-1
1853,1988812,1990330,,,['Na+/H+ antiporter NhaD type'],-1
1854,1990356,1991583,,,['Glu/Leu/Phe/Val dehydrogenase family protein'],-1
1855,1991644,1992712,,,['Anhydro-N-acetylmuramic acid kinase (EC 2.7.1.170)'],-1
1856,1992804,1993947,,,"['Acyl-CoA dehydrogenase, short-chain specific (EC 1.3.8.1)']",1
